4494.6,5998.8,3216.9,7407.6,3660.5,5140.6,4616.2,3984.9,4252.2,3271.3,6161.8,961.19,696.25,2198,7744.5,1449.8,1802.2,1093.5,529.09,4854.8,5077.1,1653.9,1774.3,18921,23777,9640.3,2153.8,76.205,1866.9,2467,985.92,897.69
4353.1,5986.9,3198.5,7490.4,3576.2,5207.8,4512.3,3842.2,4161.6,3106.4,5981.7,875.16,721.38,2173,7526.9,1407,1658.7,1050.7,553.43,4589.8,5056.1,1646.4,1706.2,18939,22825,9604.7,2092.2,70.057,1871.6,2452.6,956.78,1076
4447.8,6193.4,3110.4,7696.4,3585.1,5121.1,4564.2,3949.4,4255.7,3292.8,6142.5,902.35,654.21,2071.1,7663.5,1348.3,1602,1061.1,496.03,4718.9,5011.3,1723.5,1819.3,18875,23306,9531.4,2077.9,49.24,1663.2,2414.5,905.35,1010.7
4928.6,6655.1,3213.5,7431,3572.9,5163.3,4429.4,3884.4,4342.7,3069.7,5778.6,1049,722.41,2153,7720.1,1298.1,1709.9,1041.9,561.89,5092.8,5322.1,1573.2,1710.4,18483,22550,8941.5,2142.5,56.489,1791.7,2499.4,920.13,819.13
4787.5,6365.5,3190.9,7619.1,3811.9,5056.8,4443.3,3955.8,4332.3,3195.4,5973.9,920.21,748.21,2184.7,7739.5,1303.6,1738.8,1003.6,545.91,4847.1,4802.5,1690.9,1811.1,17532,22556,8927.7,2109.3,42.604,1565.9,2577.9,939.85,877.9
4716.1,6156,3166.9,7519,3709.5,5224.7,4534.4,3856.4,4437.1,3148.5,5909,959.72,693.12,2104.2,7446.5,1264.8,1670.6,1068.4,503.94,4733.5,4703.1,1632.7,1871.6,17010,22436,8808.3,2208.3,83.234,1646.4,2454.4,993.75,971.78
5105.4,6150.5,3139.8,7415.8,3763.1,5023.5,4511.1,3879.8,4212.5,3096.1,5818.8,933.34,702.09,2198.9,7512.5,1428.3,1636.3,1099.7,618.38,4827.3,4920.2,1700.3,1703,17612,22555,8742.8,2155.1,77.584,1607.8,2452,973.82,810.36
4792.8,6220.5,3134.3,7219.1,3500.1,5024.1,4351.6,3956.1,4244.9,3124.4,5802.4,1053.1,689.21,2219.9,7622.8,1306.6,1747,994.21,576.05,4959.5,5268.6,1588.2,1724.8,19244,23679,9578.3,2144.7,90.277,1698.2,2501.8,994.91,904.83
4892.7,6266.6,3310.4,7679.7,3601.1,5188.2,4457.3,3924.6,4332.8,3292,5934,1008.4,717.63,2260.9,7776,1328.3,1790.5,996.88,493.36,5033.4,5176.6,1602.6,1731.7,18802,23422,9402.5,2064.5,51.115,1540.7,2402.6,913.06,890.11
5007.9,6545.2,3223.6,7623.2,3767.4,5178.6,4584.8,3850.1,4417.4,3153,5839.6,1006,745.56,2234.4,7801.2,1263,1613.2,1015.6,520.9,4903.4,4900.8,1666.9,1871.1,17834,21172,9198.3,2109.9,62.086,1666,2438.1,859.25,820.95
4659.4,6171.3,3215.4,7331.5,3659.3,5126.9,4549.4,3808.3,4257.5,3214.6,5947.9,994.69,692.28,2195.8,7763.9,1341,1768.7,993.17,497.62,4922.3,4719.6,1729.6,1746.2,17167,21021,8782.9,2054.4,71.877,1652.7,2475.3,971.5,906.64
4999.2,6428.5,3195.5,7516.5,3624.4,5260,4492.7,3965.1,4133.4,3147.1,5975.3,937.21,720.17,2162.9,7943.8,1304.2,1736.8,1065.2,518.14,5071.2,4644.2,1647.7,1765.3,16262,20636,8640.7,2065.2,65.815,1712.8,2544,932.64,902.41
5189.2,6256.9,3214.6,7517.6,3699.8,5214.8,4486.6,3772.8,4363.8,3176.9,5976.8,1028.3,806.39,2186.1,7694,1412.2,1740.5,1026.9,575.01,4983.9,4586.1,1715,1736,15842,19146,8440.2,2128.5,74.247,1646.6,2341.1,927.1,945.85
4916.6,6354.1,3290.2,7573.9,3538.3,5190.7,4488.4,3994.5,4161.1,3154.9,5806,945.93,693.33,2227.9,7960.4,1376.2,1749.4,1023.3,572.09,5037,4512.2,1739.3,1852.1,15077,18765,8378,2209.2,105.71,1664.1,2467.5,917.11,1013.5
4809.4,6257.9,3240.6,7569.5,3583.3,5207.5,4679.9,3972.1,4308.2,3281.3,5794.7,903.65,772.49,2280.4,7942.4,1427.9,1708.5,1038.1,499.55,4863.1,4632.3,1815.9,1865.8,14724,18321,8293.3,2177.2,50.554,1676.1,2569.5,946.76,936.4
4886.6,6279.1,3273.2,7576,3485.1,5210.3,4411.7,3940.3,4095.3,3077.5,5616.4,932.86,774.9,2109.1,7986.9,1387,1770.2,989.98,575.8,5006.1,4152.8,1668.6,1752.3,14488,18133,7882.6,2119.6,52.389,1521.4,2344.3,973.18,956.49
4917.3,6247.2,3154.5,7444.8,3429.1,5048.3,4436.3,4043.8,4261.9,3202.1,5733.9,951.78,690.96,2303.8,7986,1348.5,1837.6,1032.2,509.6,4866.5,4436.8,1758.7,1761,13968,17098,7713.8,2101.2,64.552,1495,2428.9,931.8,885.32
4964.9,6232.8,3296.7,7389.9,3469.5,5278.9,4506.5,4062.3,4326.3,3197.9,5681.2,937.67,724.8,2221.3,7919.2,1331.6,1823.2,988.42,485.02,4798.4,4087.6,1823.6,1739.1,14118,16324,7540.6,2137,53.976,1817.5,2410.5,956.92,850.97
4917.6,6584.4,3244.9,7399.2,3627,5082.2,4455.1,4024.8,4207.4,3148.9,6061.7,1027.3,761.55,2243.9,7957.8,1347.5,1662,1061.9,629.02,4933.1,4203.3,1640.2,1856.4,13072,16133,7113.1,2188.3,61.313,1590.8,2433.6,939.05,927.56
5198.4,6301.3,3324.1,7528.2,3809,5059,4538.3,3818.4,4430.5,3100.5,5759.8,1135.1,715.57,2271.2,8176.6,1419,1650.6,982.02,598.22,4911.1,4172.6,1612.3,1802.3,12875,16095,7235,2151.9,72.52,1620,2370.5,922.28,972.18
5218.2,6422,3271,7706.8,4015.3,5112.6,4591,3861.5,4063.5,3032.2,5900,1186.7,729.03,2138,8036.7,1406.5,1835.5,986.81,642.01,5003.5,4092.3,1607.9,1752.1,13301,15955,7332.4,2176.5,99.674,1651,2599.8,1036.3,857.72
6689.2,6539,3241.5,7459.5,3929.7,5243.2,4397.5,3964,4278.9,3048.2,6163,1268.1,735.33,2163.7,8038.3,1412.7,1822.7,933.49,616.89,5139.4,4154,1481.9,1879.3,13118,16550,7377.6,2172.2,84.507,1503.8,2357.7,1011.7,923.14
5157.6,6357.7,3375.3,7415.7,3951.9,5290.3,4446.3,3947,4305.8,3062.9,6192.3,1196.9,748.13,2260.7,8131.7,1329.6,1868.2,981.53,664.08,5052.7,4266.4,1533.6,1886.7,13406,16593,7503.2,2056.9,75.832,1669.4,2643.4,926.85,929.9
5159.1,6699.5,3327.6,7357.7,3860.3,5092.5,4521.6,3921,4144.4,3130.6,5947.2,1044.3,771.07,2291.7,8111.2,1379.8,1866.7,964.4,718,4906.8,3974.1,1525.4,1842.1,13200,15895,7612.2,2141.2,86.387,1535.3,2396.5,928.58,1060.7
5653.2,6713.5,3347.1,7475.6,3742.4,5179.6,4553.8,3993.5,4129.5,3181.8,5929.5,1071.8,741.63,2196.1,8186.2,1387.6,1820.6,1018,597.67,5049.9,4080.6,1605.4,1851,12993,15939,7219.7,2109.2,76.116,1597.2,2445.8,935.34,877.49
5394.5,6714.6,3407.3,7591.8,3891.6,5363.7,4586.7,3968.6,4164.7,3182.1,6032.6,1101.3,802.73,2215.5,8393.9,1322.9,1736,982.63,670.08,5046.6,4257.7,1633.6,1787.8,13204,15793,7563.7,2181.9,65.342,1438.9,2604.6,926.95,1061.6
5518.4,6736.8,3335.7,7536.7,3755.1,5352.5,4643,3915.6,4380.7,3275.5,5957,1095.6,823.11,2246.8,8099.3,1418.3,1859.9,1021.7,646.44,4985.6,4309,1639.5,1904.2,12826,15023,7452.6,2260.7,80.714,1640.6,2551.6,999.96,892.56
5113,6520.6,3421.9,7489,3711.4,5140.2,4502.2,3932.5,4280,3095.8,6014.6,1161.9,801.17,2294.1,7903,1431.9,1862.2,958.4,651.75,5124.5,4121.1,1669.9,1735.1,12303,15062,7178.3,2163.6,80.817,1549.6,2447,885.89,874.48
5329.6,6857.6,3412.7,7632.6,3705.9,5335.1,4653.1,3987,4234.6,3101.1,6027.3,1005.2,739.56,2221.5,8120.3,1256.8,1855,904.96,655.55,5101.9,4025.2,1684.1,1984.3,12398,14815,7262.5,2218.4,92.475,1632.7,2576.2,921.79,900.19
5138.1,6480.2,3405.9,7373.5,3772.8,5290.4,4595.5,3999.5,4227.8,3297.8,5747.6,1099,769.43,2233.6,8434,1339.1,1873.2,935.19,677.49,5366.2,4101.7,1685.5,1878.7,12251,14314,7222.6,2206.2,87.976,1571.8,2552.3,968.66,914.77
5097.4,6702.1,3344,7691.1,3774.4,5320,4601.9,3989.5,4278.1,3329.2,5881.1,1135.4,769.93,2257.8,8518.4,1433.4,1910.3,945.56,746.36,4945.3,4015.3,1814.3,1853.2,12202,13973,7236.3,2104.3,95.299,1695.2,2567.4,1019.2,912.37
4913.2,6430.1,3356.3,7747.8,3819.9,5363.3,4682.4,4040.2,4404.6,3167.9,6069.9,1062.8,738.93,2178.7,8716.7,1506.7,1747.9,973.57,638.68,5078.4,4066.4,1729.5,1912.5,12272,13731,7348.9,2210.5,72.363,1543.5,2529.8,894.49,990.77
4728,6609.2,3297.5,7638.6,3838.8,5561.7,4807.1,4064.3,4338.3,3432,6042.9,978.96,758.99,2265.8,8776.5,1370.9,1992.2,952.07,702.13,5144.9,3903.5,1862.6,1964.6,11575,13876,7446,2256.9,104.38,1748.1,2665.9,1027.4,977.52
5177.2,6719.8,3370.3,7614.6,3764.3,5379.3,4713.6,4093.5,4418.7,3253.3,6060.5,1070.3,811.8,2300.9,8901.7,1391.6,1854,1023.3,680.64,5187.2,3876.3,1840.2,1909.8,11310,13421,7059,2203.5,71.216,1736.7,2580,956.12,987.28
5202.6,6588.2,3472.3,7721.2,3714,5442.9,4683,3990.6,4509.4,3356.2,6060.6,996.28,822.07,2364.8,9001.1,1526.9,1886.7,1010.6,682.84,4869.7,4054.8,1872,1875.9,11861,13029,7368.5,2288.3,103.16,1755.4,2519.5,968.04,900.96
4980.8,6685.3,3455.7,7738.7,3943.6,5414.7,4742.1,3881.6,4488.9,3110.7,6032.7,1125.2,725.09,2224.8,8874.1,1433.2,1924.3,1008.4,722.17,5133.3,4044.3,1770.9,1956.7,10740,12995,7045.8,2157.6,108.87,1636.6,2465.1,935.88,904.08
5387.4,6810.8,3546.6,7811,3965.1,5294.2,4745.3,4072.2,4492.7,3159.2,6049.8,1105.7,745.73,2247.8,8959.4,1381.9,1938.8,997.44,710.45,5089.7,4090.1,1719.8,2076.2,10980,12990,7117.1,2165.5,96.704,1664.6,2516.2,1046.1,916.16
5429.9,6932.1,3467.6,7925.7,3914.6,5506.7,4721.7,4073.3,4522.2,3315.6,6121.9,1094.8,768.05,2290.2,8926.6,1397.6,1800.4,989.58,691.77,5050.1,4093.1,1851.6,1861.6,10788,12842,6951.7,2220.2,73.588,1561.2,2573.2,912.35,977.9
5127.2,6821.7,3536.3,7625.5,3886.6,5484.8,4629.2,3983,4468.6,3172.4,6174.5,1124.5,782.15,2408,8836.4,1482.6,1893.8,995.03,653.86,5069.1,3976,1742.7,1830.6,10806,12202,6767.1,2151.5,95.194,1729.8,2496.3,1031.7,897.48
4932.3,6833.8,3461,7763.5,3842.5,5414.2,4720.6,4094.3,4474.8,3373,6207.7,1054.2,722.4,2312.9,8931.9,1391.4,1882.9,990.33,733.48,5093.4,3857.6,1776.7,1947.7,10395,11918,6702.8,2097,87.414,1626,2497.7,1064.1,848.94
5194.1,7111.8,3478.3,7828.3,4091.4,5428.3,4826.6,4016.9,4530,3123.4,6072.4,1111.2,785.57,2383.2,9054.6,1381.6,1855.4,1013.9,724.16,5473.2,3994.6,1819.7,1862,10686,12439,6676.1,2263.2,79.509,1721.4,2583.1,984.63,931.06
5374.8,6773.6,3407.7,7928.8,3882.7,5458.8,4841.9,4084.4,4347.6,3395.8,6160.5,1104.9,836.88,2240.6,8852.4,1347.9,1862.7,954.92,676.6,5222.5,3898.8,1756.6,1952.8,9949,11619,6433.1,2204.9,73.114,1603.8,2552.3,998.17,937.7
5215.2,7060.5,3579.5,7585.5,3894.1,5338.2,4654.7,3920.6,4339.4,3244.7,6126.7,1217.9,825.39,2176.2,9194.4,1371.9,1982,949.25,706.71,5164.5,3592.5,1782.4,1954.6,9797.3,11366,6600,2244.9,80.531,1497.8,2613.2,1027.9,836.63
5179.1,6729.3,3397.3,7873.4,3812.2,5515.7,4623.4,4112.1,4308.2,3431.9,5993.2,1140.8,800.12,2394.1,9017.8,1440.6,1995.2,970.34,784.99,5000.7,3631.3,1716.3,2010.7,9741.3,11235,6572.2,2234.5,117.23,1628.5,2481.7,957.09,947.06
5196,6855.6,3488.5,7730.1,3853.5,5224.1,4724.2,3870.4,4251.7,3347.5,6032.2,1080.4,742.37,2467.1,8808.9,1393.9,1865,995.94,720.29,5026.5,3604.6,1826.3,1893.2,9042.9,10819,6179.6,2191.3,113.18,1575.7,2526,1050.6,918.53
5367.9,6613.9,3498.9,7795.6,3879.9,5424.3,4713.6,4118.3,4476,3238.6,5932.2,1177.4,829.33,2337.4,8775.3,1428.4,1901.2,912.18,742.18,5019.6,3607,1840.8,1945.1,9034.5,10642,6227.6,2138.4,115.87,1486.8,2618.5,927.05,945.71
5178.3,6893.8,3396,7674.9,3847.1,5317.7,4857,3931.3,4296.6,3169,6263.4,1100.8,838.37,2258.4,8704,1383.5,1724.3,925.17,823.11,5079.4,3755.5,1770.9,1851.9,9258.5,10552,6182.5,2179,88.869,1589.9,2459.5,962.54,1022.2
5204.4,7063.6,3442.6,7551.3,3821.8,5329,4709.6,3830.5,4393.6,3294.2,6177.7,1032.1,746.36,2179.3,8828.1,1450.8,1926.2,921.37,793.8,5119.7,3629.7,1738.8,1952.3,9067.2,10635,6160.1,2084,76.913,1585.3,2542.2,1046.4,906.38
5342.8,6780.4,3394.2,7740.6,3993.4,5284.7,4660.7,4051.7,4429.4,3254.6,6183,1176.1,745.97,2359.3,8930.2,1358.7,2021.4,958.68,752.88,5249.4,3775.1,1717.5,1912.9,9440.5,11217,6229,2198.6,97.641,1544.1,2467.8,1006.8,863.41
5432.2,7174.9,3459.7,7459.8,3956.4,5375.2,4749.2,3960.7,4464.9,3166,5968.6,1121.8,768.5,2178.7,8987.9,1539.2,1902.4,974.35,778.73,4945.6,3670.4,1779.8,1835.8,9260.5,10957,6257,2129.1,91.353,1570.2,2606.2,985.17,880.67
5025.4,6747.1,3418.1,7618.3,4031,5285.2,4673.1,3918.6,4340.8,3201.3,6110.6,1049.3,825.57,2328.4,8802.6,1428.9,1829.3,966.01,738.07,5043,3607.8,1729.3,1961.6,9508.1,10553,6172.3,2103.9,107,1520,2549.7,1019.7,955.32
5031.1,6867.1,3449.9,7621.5,3938.7,5331.6,4697.7,3949.8,4518.4,3283.6,5851,1154.6,863.17,2088,8820.9,1515.6,1953.6,906.19,740.26,5223.6,3611.4,1846.2,1820.9,9508.1,10604,6063.5,2195.3,93.734,1496.8,2557.6,1052.6,928.84
5227.2,6865.3,3410.3,7695.4,3912.4,5471.5,4594.4,4087.5,4255.4,3221.2,5992.2,1187.9,806.02,2243.7,8942.5,1436,2013,879.99,721.99,5124.8,3641.5,1846.9,1979.9,9310.9,10839,6178.3,2164.4,80.805,1677.6,2460.3,1006,892.29
4974.8,6817.5,3403.2,7731.1,3769.5,5377.4,4625.3,3921.9,4405.9,3425.8,5982.9,1048.7,835.8,2278.6,9193.1,1418.8,1801.2,995.16,711.75,4955,3447.5,1843.8,1803.3,9088.3,10338,6188,2103,93.871,1745,2548.9,908.8,867.96
5287.7,7138.3,3444.1,7834.9,3956.2,5492.6,4794,4050,4534.8,3337.2,5663.5,1184.9,809.25,2262.3,9123.4,1397,1972.1,925.13,844.24,5242.4,3827.2,1784.1,2003.5,9037.8,11659,6176.1,2290.4,92.221,1516.7,2644.6,994.56,971.72
5033.1,7029.9,3480.5,7777,3917.6,5392.3,4726,4058,4517,3393.6,6402.9,1208.9,752.28,2278.1,8994.4,1425.8,1889.5,961.7,768.35,5071.7,3637.6,1684.4,1971.1,8763.1,10833,6009.8,2112.4,71.645,1630.6,2593,998.58,942.2
5212.6,6604.6,3448.8,7776.8,4050.3,5440.3,4640.2,3949,4492.6,3353,5821.1,1262.7,809.82,2370.2,8850.8,1488.2,1941.3,912.23,748.28,5208.5,3724.6,1758.4,2042.8,8924.4,10072,5975.6,2186.6,92.346,1634.5,2477.3,975.23,912.27
5377.1,6940.2,3498.9,7817.2,4007.8,5407.3,4619.7,4020.5,4514.3,3113.8,6091.5,1173.8,882.21,2368.3,9312.6,1514.4,2002.7,890.23,803.51,5143.8,3717.5,1821.7,1874.6,8718,10253,6014.8,2209.4,110.39,1590.3,2635.6,1048.5,963.23
5078.1,6867.8,3402.6,7827.6,3821.1,5354,4705.4,4121.5,4229,3289.4,6018.5,1201.1,767.74,2354,9016.2,1468.3,1912.5,978.52,781.15,5267.8,3573.3,1782.9,1998.1,8720.3,9924.5,5968.2,2177.6,110.62,1666.5,2497,987.74,913.06
5035.1,6952.9,3515.5,7879,3963,5515.1,4608.9,3910.8,4655.5,3527.2,6001.8,1127.9,788.87,2311.5,9335.2,1682.8,1964.8,996.33,772.22,5133.4,3681.1,1771.6,1952.3,8479.1,9822.9,5903,2141.1,114.04,1641,2570.3,1024.6,887.37
5073.2,6728.7,3487.9,7670.8,3896.3,5441.8,4728.5,4042.6,4372.8,3276.2,6048.3,1211.8,775.76,2393.5,9144.8,1746.5,1898.2,910.09,772.28,5167,3651,1984.9,2012.7,8601.6,9789.8,5924.3,2248,94.568,1654.2,2520.7,1023.5,926.77
5417.1,6905.4,3572.8,7803.7,3881.5,5421.7,4880.2,4022.6,4573.6,3409.5,6301.1,1205.2,760.93,2383.2,9375.1,1669,1841.8,993.86,754.09,5127.4,3522,1994.7,1950.7,8344.7,9888.8,5962.1,2120.1,83.071,1678.9,2602.3,1012.5,1015.4
5349.1,6918.4,3463.8,7977.7,3842,5350.9,4742.9,4031.6,4295,3338.3,6093.6,1005.1,772.19,2269.1,9270,1488.3,1778.8,949.61,718.88,5054.4,3558.1,1869,1884.5,8417.4,9781.8,5704.5,2166.2,116.7,1694.1,2592,942.45,972.05
5268.6,6835.8,3452.1,7852.5,4004.3,5373.1,4854.7,3985.6,4424.3,3282.6,5926.1,1168,858.44,2396.2,8968.5,1527.6,1859.7,952.57,732.61,5157.9,3707.4,1866,1940.4,8338.4,9505.1,5750.7,2181.6,103.15,1721.5,2540.7,940.01,899.81
5169.4,6891.9,3521,7592.4,4094.8,5502.7,4645.3,4018.5,4379.1,3380.3,5975.8,1202.9,797.16,2391.8,9038.3,1425.9,1904.7,955.76,846.92,5066.8,3690.9,1787.5,1997.2,8079.8,9404.9,5562.3,2250,89.403,1592.1,2643.2,1011.2,886.06
5366.7,7009.1,3481.6,7714.3,4030.6,5432.7,4745.8,3925.9,4349.4,3203.1,5954.3,1195.2,770.82,2407.1,9224.4,1488.8,1861.9,967.4,770.49,4976.8,3554.6,1805.4,1972,8353.6,8993.9,5684.7,2169.5,74.82,1644.6,2575.4,949.66,989.53
5102.7,6718.5,3489.2,7696.8,4021,5428.6,4618.1,4029,4452.8,3285.4,6031.4,1036.3,811.14,2335.3,9046.1,1621.1,2030.8,925.76,784.89,5191.5,3535.5,1919.7,1973.6,8178.6,9171,5746.6,2124.7,126.63,1701,2484.8,992.35,948.82
5728.5,6742.4,3594.9,7623.8,3899.5,5420.9,4690.1,4008.3,4362.5,3292.6,6208.3,1068.3,789.24,2303.8,9058.8,1566.3,1882.9,929.81,770.01,4901,3502.7,1890.9,1822.2,7896,9238.1,5563.4,2220.3,111.87,1528.2,2563.9,990.73,953.41
5122.2,6960.5,3384.8,7585.3,4078,5274.3,4803,4095.8,4376.4,3409.5,5923.5,1116.4,869.25,2319.3,9062.4,1664.9,1873.8,928.16,837.41,5018.9,3534.9,1881.5,1933.4,7745.2,9175,5385.1,2176.6,107.48,1585,2696.1,1042.3,978.73
5485.1,7078.6,3559.1,7726.8,3902.4,5428.8,4682.3,4042.8,4488.9,3127.4,6081.6,1066.8,765.11,2419.7,9029,1489.1,1949,966.69,796.98,5214.9,3510.6,1896.1,1978.1,7618.3,8971.7,5576.9,2195.2,93.963,1686.9,2638.3,1021.7,1000.5
5657.4,6961.7,3530.8,7940.6,3859.6,5514.8,4656.6,3958.9,4381.5,3224.4,6236.9,1158.5,843.17,2290.4,9289.8,1547,1971.3,935.95,773.95,5058.1,3564.9,1802.4,2030.7,7808.1,8786.3,5397.9,2133.6,85.229,1608.3,2693.9,919.46,917.19
5367.6,7019.6,3493.5,7912.5,4097.1,5395.1,4793,3792.4,4422.5,3301.4,6213.9,1235,845.18,2388.7,9072.6,1562.1,1924.2,937.43,773.69,4995.6,3563.2,1892.7,2068.3,7484.1,9217.9,5391,2231.7,127.2,1530.1,2789.4,978.05,934.27
5862.3,6985.4,3507.7,7780,4069.7,5483.2,4616.4,3927.7,4283.5,3290.3,6020.3,1198.4,773.56,2370.4,8791.7,1537.9,2095.7,939.43,839.19,5232.2,3490.9,1827.1,2026.1,7353.8,9060.2,5332.8,2222.6,92.279,1348.3,2531.3,989.76,930.42
